id,family,genus,species,cluster,length
Aggregatibacter_aphrophilus_NJ8700_uid59407_5227_407526,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5228_859725,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5229_925533,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5230_97034,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5231_1639386,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5232_1223333,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Aggregatibacter_aphrophilus_NJ8700_uid59407_5233_454571,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5,10000
Agrobacterium_radiobacter_K84_uid58269_2000_596716,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2001_3394432,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0,10000
Agrobacterium_radiobacter_K84_uid58269_2002_3190360,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2003_3963101,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2004_1347357,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2005_925062,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2006_3654156,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2007_3916833,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0,10000
Agrobacterium_radiobacter_K84_uid58269_2008_3030610,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2009_3318409,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2010_582964,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2011_101315,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2012_2733967,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2013_2235369,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2014_106753,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2015_1285321,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2016_3041389,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2017_556118,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2018_1199209,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2019_161653,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2020_2089711,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2021_154779,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2022_3659480,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2023_2932278,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2024_697416,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2025_586960,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2026_2912539,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0,10000
Agrobacterium_radiobacter_K84_uid58269_2027_3079699,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2028_3588863,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2029_315731,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2030_1550161,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2031_1013561,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2032_1399400,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2033_1694439,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2034_2109544,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2035_1698605,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2036_3254229,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0,10000
Agrobacterium_radiobacter_K84_uid58269_2037_1873205,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2038_1649761,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,0,10000
Agrobacterium_radiobacter_K84_uid58269_2039_940128,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2040_176451,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2041_2753521,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2042_2220197,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2043_3222485,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2044_3848637,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2045_2482037,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2046_3769142,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2047_1173672,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2048_3321309,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_radiobacter_K84_uid58269_2049_323942,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,4,10000
Agrobacterium_vitis_S4_uid58249_2050_1368416,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2051_228569,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2052_1385453,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2053_2240227,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2054_2786298,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2055_3171130,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2056_175282,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2057_611534,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2058_2931792,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2059_1013386,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2060_3499058,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2061_1592352,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2062_2919070,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2063_1932036,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2064_1329747,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2065_741022,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2066_48979,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2067_158968,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2068_2422399,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2069_946718,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2070_3500276,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2071_3376401,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2072_2909467,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2073_337372,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2074_1483309,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2075_3578176,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2076_278641,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2077_3347950,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2078_2366037,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2079_2600049,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2080_267268,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2081_1687896,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2082_1906134,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2083_3696457,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2084_1072458,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2085_1298019,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2086_2306103,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2087_852673,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,4,10000
Agrobacterium_vitis_S4_uid58249_2088_2669647,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2089_2993534,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2090_1239136,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2091_3175795,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2092_2210184,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2093_3406407,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2094_782893,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2095_200399,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2096_2592600,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2097_66288,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2098_1427958,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Agrobacterium_vitis_S4_uid58249_2099_860828,Rhizobiaceae,Agrobacterium,Agrobacterium vitis,0,10000
Anaplasma_centrale_Israel_uid42155_1232_168057,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1233_65680,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1234_879087,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1235_731993,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1236_366597,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1237_742391,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1238_898600,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1239_1097432,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1240_1000821,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1241_767505,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1242_1049384,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1243_49866,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1244_1066932,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1245_698912,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1246_852833,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1247_707531,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1248_392710,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1249_895143,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1250_673854,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1251_120754,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1252_678322,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1253_82055,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1254_374505,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1255_1161777,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1256_692170,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1257_658816,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1258_367516,Anaplasmataceae,Anaplasma,Anaplasma centrale,5,10000
Anaplasma_centrale_Israel_uid42155_1259_320102,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1260_918288,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1261_1193218,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1262_641607,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1263_1085606,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_centrale_Israel_uid42155_1264_894510,Anaplasmataceae,Anaplasma,Anaplasma centrale,0,10000
Anaplasma_marginale_Maries_uid57629_1199_210327,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1200_978058,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1201_886130,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1202_698275,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1203_56628,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1204_242413,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1205_709425,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1206_1176501,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1207_1163532,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1208_953553,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1209_879872,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1210_370053,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1211_341903,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1212_708688,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1213_336241,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1214_281047,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1215_1094387,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1216_246016,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1217_574568,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1218_1036485,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1219_110684,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1220_338863,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1221_353953,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1222_800877,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1223_464939,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1224_920652,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1225_280017,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1226_488132,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1227_839146,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1228_45882,Anaplasmataceae,Anaplasma,Anaplasma marginale,5,10000
Anaplasma_marginale_Maries_uid57629_1229_226671,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1230_758960,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_marginale_Maries_uid57629_1231_203282,Anaplasmataceae,Anaplasma,Anaplasma marginale,0,10000
Anaplasma_phagocytophilum_HZ_uid57951_1265_493722,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1266_698390,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,7,10000
Anaplasma_phagocytophilum_HZ_uid57951_1267_999007,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
Anaplasma_phagocytophilum_HZ_uid57951_1268_1085952,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1269_1361594,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1270_394506,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
Anaplasma_phagocytophilum_HZ_uid57951_1271_1027304,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1272_825923,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1273_114289,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1274_1356953,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1275_306095,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1276_744347,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1277_1336905,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
Anaplasma_phagocytophilum_HZ_uid57951_1278_809799,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1279_1347943,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,5,10000
Anaplasma_phagocytophilum_HZ_uid57951_1280_636752,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,7,10000
Anaplasma_phagocytophilum_HZ_uid57951_1281_643387,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
Anaplasma_phagocytophilum_HZ_uid57951_1282_669939,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
Anaplasma_phagocytophilum_HZ_uid57951_1283_470935,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,9,10000
